Freeze,Bill Code,Contract Code,Job,Phase,Name,Shared Saving,Category,Phase Type,Type,Method,Current Cost Budget,Spent/Committed Against Base Contract,Spent/Committed Total,Actual Cost,Spent/Committed (In Scope),Complete %,Pending Internal PCI,Pending Internal PCI Cost To Complete,Pending External PCI Cost To Complete,Cost to Complete,Cost to Complete Override,Projected Cost Forecast,Projected Cost Forecast Override,Cost Variance,Pending CO,Pending CO (Incl. Risk),Projected Cost Budget,Spent/Committed (Pending CO),Cost To Complete (Pending CO),Proj Cost Forecast (Incl. Pending CO),Projected Cost Forecast (Incl Pending CO) Override,Cost Variance (Incl Pending CO),Current Bill Budget,Pending CO,Original Cost<br/> Budget Amount,Original Bill<br/> Budget Amount,Pending CO (Incl. Risk),Projected Bill Budget,Billed To Date,Revenue Forecast,Revenue Forecast Override,Revenue Variance,Adj Rev Forecast,Projected Profit,Current Period Cost,Previous Period Cost,Last Period  Forecast,Cost Forercast /<br>Variance,Current Period  Changes,Previous Period  Changes,Current Period  Commitments,Previous Period  Commitments,Shared Saving Amt,Profit Incl Shared Saving,Pending PCI including Risk (revenue),Pending PCI including Risk (Cost),WIP Projected cost forecast including Risk,WIP Projected cost forecast,WIP Revenue amount,WIP adjusted Revenue amount,Adj Rev Forecast <br/> Variance,Billed Budget Qty,Billed Completed Qty,Billed Remaining Qty,Billed Projected Qty,Input Budget Qty,Input Completed Qty,Input Remaining Qty,Input Projected Qty,Input WM Code,Output Budget Qty,Output Completed Qty,Output Remaining Qty,Output Projected Qty,Output WM Code,Committed Amount,Committed Remaining Amount,Spent Against Commitment Amount,Total Cost to Complete Amt,Notes
Y,IPCRP1-0443-1010-S,IPCRP1,IPCRP1,0443-1010,Demo Exist Esplanade Type G (Marine Portion),N,S,,NR,A,185384.13,0,0,0,0,0,0,0,0,0,Y,0,Y,185384.13,0,0,185384.13,0,0,0,Y,185384.13,0,0,185384.13,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,NA,5,0,0,0,LF,0,0,0,0,Moved to cc 0446-1010 Marine Demo Sub (Trevcon)
Y,IPCRP1-0444-0000-L,IPCRP1,IPCRP1,0444-0000,DEMO EXIST ESPLANADE STRUCT FOR PROP N EMBAYMENT,N,L,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HR,0,0,0,0,,0,0,0,0,
Y,IPCRP1-0444-0000-R,IPCRP1,IPCRP1,0444-0000,DEMO EXIST ESPLANADE STRUCT FOR PROP N EMBAYMENT,N,R,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,2796600,0,0,2775000,0,2796600,2092350,0,N,2796600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2796600,2.88,0,0,0,0,0,0,0,NA,0,0,0,0,,0,0,0,0,
Y,IPCRP1-0444-1000-E,IPCRP1,IPCRP1,0444-1000,Demo of Exist Esplanade for Prop N Embayment (Civ,N,E,,NR,P,14257,0,0,0,0,0,0,0,0,0,Y,0,Y,14257,0,0,14257,0,0,0,Y,14257,0,0,14257,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,NA,370,278.98,2.87,281.85,LF,0,0,0,0,
Y,IPCRP1-0444-1000-L,IPCRP1,IPCRP1,0444-1000,Demo of Exist Esplanade for Prop N Embayment (Civ,N,L,,NR,P,72607,124596.47,124596.47,124596.47,124596.47,97.35670617,0,0,0,3382.87,Y,127979.34,Y,-55372.34,0,0,72607,0,0,127979.34,Y,-55372.34,0,0,72607,0,0,0,0,0,N,0,0,-127979.34,0,837.11,127979.34,0,0,0,0,0,0,-127979.34,0,0,127979.34,127979.34,0,0,0,638.84,0,823.55,823.55,638.84,801,22.55,823.55,HR,370,278.98,2.87,281.85,LF,0,0,0,3382.87,"PCO #055 - Add 2.88 LF to account for oversized wall thickness  2.  As / Juan B. email 1/21/26, est final quantity = 278.97 + 2.88 = 281.85 LF."
Y,IPCRP1-0444-1000-S,IPCRP1,IPCRP1,0444-1000,Demo of Exist Esplanade for Prop N Embayment (Civ,N,S,,UNIT,A,0,2121.43,2121.43,2121.43,2121.43,100,0,0,0,0,Y,2121.43,Y,-2121.43,0,0,0,0,0,2121.43,Y,-2121.43,0,0,0,0,0,0,0,0,N,0,0,-2121.43,0,0,2121.43,0,0,0,0,0,0,-2121.43,0,0,2121.43,2121.43,0,0,0,0,0,16,16,0,18,-2,16,NA,370,278.98,2.87,281.85,LF,2121.43,0,2121.43,0,
Y,IPCRP1-0444-1010-L,IPCRP1,IPCRP1,0444-1010,Demo of Exist Esplanade for Prop N Embayment (Mar,N,L,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HR,275,0,0,0,LF,0,0,0,0,
Y,IPCRP1-0444-1010-S,IPCRP1,IPCRP1,0444-1010,Demo of Exist Esplanade for Prop N Embayment (Mar,N,S,,NR,A,2293059.04,0,0,0,0,0,0,0,0,0,Y,0,Y,2293059.04,0,0,2293059.04,0,0,0,Y,2293059.04,0,0,2293059.04,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,NA,275,0,0,0,LF,0,0,0,0,Moved to cc 0446-1010 Marine Demo Sub (Trevcon)
Y,IPCRP1-0445-0000-L,IPCRP1,IPCRP1,0445-0000,DEMO EXIST ESPLANADE STRUCT FOR PROP S EMBAYMENT,N,L,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HR,0,0,0,0,LF,0,0,0,0,
Y,IPCRP1-0445-0000-R,IPCRP1,IPCRP1,0445-0000,DEMO EXIST ESPLANADE STRUCT FOR PROP S EMBAYMENT,N,R,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,2606400,0,0,2587500,0,2606400,2083200,0,N,2606400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2606400,2.52,0,0,0,0,0,0,0,NA,0,0,0,0,LF,0,0,0,0,
Y,IPCRP1-0445-1000-E,IPCRP1,IPCRP1,0445-1000,Demo of Exist Esplanade for Prop S Embayment (Civ,N,E,,NR,P,32006,0,0,0,0,0,0,0,0,0,Y,0,Y,32006,0,0,32006,0,0,0,Y,32006,0,0,32006,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,NA,345,277.76,0.07,277.83,LF,0,0,0,0,
Y,IPCRP1-0445-1000-L,IPCRP1,IPCRP1,0445-1000,Demo of Exist Esplanade for Prop S Embayment (Civ,N,L,,NR,P,165700,212148.41,212148.41,212148.41,212148.41,100.0000047,0,0,0,-0.01,Y,212148.4,Y,-46448.4,0,0,165700,0,0,212148.4,Y,-46448.4,0,0,165700,0,0,0,0,0,N,0,0,-212148.4,0,0,212148.41,0.01,0,0,0,0,0,-212148.4,0,0,212148.4,212148.4,0,0,0,1365.15,0,1465,1465,1365.15,1465,0,1465,HR,345,277.76,0.07,277.83,LF,0,0,0,-0.01,
Y,IPCRP1-0445-1000-S,IPCRP1,IPCRP1,0445-1000,Demo of Exist Esplanade for Prop S Embayment (Civ,N,S,,UNIT,A,0,244023.96,244023.96,244023.96,244023.96,100,0,0,0,0,Y,244023.96,Y,-244023.96,0,0,0,0,0,244023.96,Y,-244023.96,0,0,0,0,0,0,0,0,N,0,0,-244023.96,0,0,244023.96,0,0,0,0,0,0,-244023.96,0,0,244023.96,244023.96,0,0,0,0,0,2,2,0,50267.5,-50265.5,2,NA,345,277.76,0.07,277.83,LF,244023.96,0,244023.96,0,
Y,IPCRP1-0445-1010-L,IPCRP1,IPCRP1,0445-1010,Demo of Exist Esplanade for Prop S Embayment (Mar,N,L,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HR,280,0,0,0,LF,0,0,0,0,
Y,IPCRP1-0445-1010-S,IPCRP1,IPCRP1,0445-1010,Demo of Exist Esplanade for Prop S Embayment (Mar,N,S,,NR,A,2408907.06,0,0,0,0,0,0,0,0,0,Y,0,Y,2408907.06,0,0,2408907.06,0,0,0,Y,2408907.06,0,0,2408907.06,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,NA,280,0,0,0,LF,0,0,0,0,Moved to cc 0446-1010 Marine Demo Sub (Trevcon)
Y,IPCRP1-0446-0000-L,IPCRP1,IPCRP1,0446-0000,DEMO OF STRUCTURES,N,L,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HR,0,0,0,0,CY,0,0,0,0,
Y,IPCRP1-0446-0000-R,IPCRP1,IPCRP1,0446-0000,DEMO OF STRUCTURES,N,R,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,76000,0,0,76000,0,76000,346528,0,N,76000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76000,0,0,0,0,0,0,0,0,NA,0,0,0,0,CY,0,0,0,0,
Y,IPCRP1-0446-1000-L,IPCRP1,IPCRP1,0446-1000,DEMO OF STRUCTURES,N,L,,UNIT,P,0,64377.69,64377.69,64377.69,64377.69,100,0,0,0,0,Y,64377.69,Y,-64377.69,0,0,0,0,0,64377.69,Y,-64377.69,0,0,0,0,0,0,0,0,N,0,0,-64377.69,0,-9542.27,73919.96,9542.27,0,0,0,0,0,-64377.69,0,0,64377.69,64377.69,0,0,0,0,0,533.5,533.5,0,533.5,0,533.5,HR,206,799.15,0,799.15,CY,0,0,0,0,400 hrs
Y,IPCRP1-0446-1000-S,IPCRP1,IPCRP1,0446-1000,DEMO OF STRUCTURES,N,S,,NR,A,51380,2160.67,2160.67,2160.67,2160.67,100,0,0,0,0,Y,2160.67,Y,49219.33,0,0,51380,0,0,2160.67,Y,49219.33,0,0,51380,0,0,0,0,0,N,0,0,-2160.67,0,0,2160.67,0,0,0,0,0,0,-2160.67,0,0,2160.67,2160.67,0,0,0,0,0,0,,0,17,-17,0,NA,206,799.15,0,799.15,CY,2160.67,0,2160.67,0,"Moved to cc 0446-1010 Marine Demo Sub (Trevcon), Contract bid quantity = 190.00 CY"
Y,IPCRP1-0446-1010-L,IPCRP1,IPCRP1,0446-1010,Marine Demo Sub (Trevcon),N,L,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HR,1,0.78,0.22,1,LS,0,0,0,0,
Y,IPCRP1-0446-1010-S,IPCRP1,IPCRP1,0446-1010,Marine Demo Sub (Trevcon),N,S,,UNIT,A,0,28350638.62,28350638.62,22060632.08,28350638.62,77.0311474,0,0,0,287948.27,Y,28638586.89,Y,-28638586.89,0,0,0,0,0,28638586.89,Y,-28638586.89,0,0,0,0,0,0,0,0,N,0,0,-28638586.89,442226.21,782186.08,28638586.89,0,0,0,-287948.27,55000,0,-28638586.89,0,0,28638586.89,28638586.89,0,0,0,0,0,1,1,0,19034.34,-19033.34,1,NA,1,0.78,0.22,1,LS,28350638.62,6290006.54,22060632.08,287948.27,"Change PMF (Sub) from $25,351,856.33 to $26,108,059.13, matching Commitment Trevcon Base SV = $17,096,970.00.   Plus SCO#01 - SCO #10, Recent CO-10.1 Additional Work/Removals at CSO #1, #2, #4 (between Bents 2-3, Bents 35-36, and Bents 62-63)"
Y,IPCRP1-0447-0000-L,IPCRP1,IPCRP1,0447-0000,DEMO STRUCT - AMPHITHEATRE B-SHELL & SEAT AREA,N,L,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HR,0,0,0,0,LS,0,0,0,0,
Y,IPCRP1-0447-0000-R,IPCRP1,IPCRP1,0447-0000,DEMO STRUCT - AMPHITHEATRE B-SHELL & SEAT AREA,N,R,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,1000000,0,0,1000000,0,1000000,1000000,0,N,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,0,0,0,0,NA,0,0,0,0,LS,0,0,0,0,
Y,IPCRP1-0448-0000-L,IPCRP1,IPCRP1,0448-0000,REM OF WILLIAMSBURG BRIDGE SECURITY BOLLARDS,N,L,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HR,0,0,0,0,EA,0,0,0,0,
Y,IPCRP1-0448-0000-R,IPCRP1,IPCRP1,0448-0000,REM OF WILLIAMSBURG BRIDGE SECURITY BOLLARDS,N,R,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,77625,0,0,77625,0,77625,64875,0,N,77625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77625,0,0,0,0,0,0,0,0,NA,0,0,0,0,EA,0,0,0,0,
Y,IPCRP1-0448-1000-L,IPCRP1,IPCRP1,0448-1000,Rem of Williamsburg Br Security Bollards,N,L,,UNIT,P,0,45340.28,45340.28,45340.28,45340.28,100,0,0,0,0,Y,45340.28,Y,-45340.28,0,0,0,0,0,45340.28,Y,-45340.28,0,0,0,0,0,0,0,0,N,0,0,-45340.28,0,0,45340.28,0,0,0,0,0,0,-45340.28,0,0,45340.28,45340.28,0,0,0,0,0,359,359,0,359,0,359,HR,207,173,0,173,EA,0,0,0,0,"As per Nick D (10/13/23) still have 15ea remaining to remove, est PMF Quantity will be 173ea.   Note 25ea bollards remain."
Y,IPCRP1-0448-1000-S,IPCRP1,IPCRP1,0448-1000,Rem of Williamsburg Br Security Bollards,N,S,,NR,A,72450,0,0,0,0,0,0,0,0,0,Y,0,Y,72450,0,0,72450,0,0,0,Y,72450,0,0,72450,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,NA,207,173,0,173,EA,0,0,0,0,"As per Nick D (10/13/23) still have 15ea remaining to remove, est PMF Quantity will be 173ea.   Note 25ea bollards remain.   No sub, self perform. As per Nick D (4/22/24) final confirmed quantity is 173.00 which we finished on 4/19."
Y,IPCRP1-0449-0000-L,IPCRP1,IPCRP1,0449-0000,DEMO STRUCT - COMFORT STATION,N,L,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HR,0,0,0,0,LS,0,0,0,0,
Y,IPCRP1-0449-0000-R,IPCRP1,IPCRP1,0449-0000,DEMO STRUCT - COMFORT STATION,N,R,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,1000000,0,0,1000000,0,1000000,40000,0,N,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,0,0,0,0,NA,0,0,0,0,LS,0,0,0,0,
Y,IPCRP1-0450-0000-L,IPCRP1,IPCRP1,0450-0000,DEMO STRUCT - SPORTS FIELD ELECT SHED,N,L,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HR,0,0,0,0,LS,0,0,0,0,
Y,IPCRP1-0450-0000-R,IPCRP1,IPCRP1,0450-0000,DEMO STRUCT - SPORTS FIELD ELECT SHED,N,R,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,100000,0,0,100000,0,100000,98000,0,N,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,NA,0,0,0,0,LS,0,0,0,0,
Y,IPCRP1-0451-0000-L,IPCRP1,IPCRP1,0451-0000,DEMO STRUCT - E RIVER HOUSING GUARD HOUSE,N,L,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HR,0,0,0,0,LS,0,0,0,0,
Y,IPCRP1-0451-0000-R,IPCRP1,IPCRP1,0451-0000,DEMO STRUCT - E RIVER HOUSING GUARD HOUSE,N,R,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,250000,0,0,250000,0,250000,250000,0,N,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,0,0,0,0,0,0,0,0,NA,0,0,0,0,LS,0,0,0,0,
Y,IPCRP1-0452-0000-L,IPCRP1,IPCRP1,0452-0000,DEMO STRUCT - TENNIS BUILDING,N,L,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HR,0,0,0,0,LS,0,0,0,0,
Y,IPCRP1-0452-0000-R,IPCRP1,IPCRP1,0452-0000,DEMO STRUCT - TENNIS BUILDING,N,R,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,500000,0,0,500000,0,500000,500000,0,N,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,NA,0,0,0,0,LS,0,0,0,0,
Y,IPCRP1-0453-0000-L,IPCRP1,IPCRP1,0453-0000,DEMO STRUCT - TRACK BUILDING,N,L,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HR,0,0,0,0,LS,0,0,0,0,
Y,IPCRP1-0453-0000-R,IPCRP1,IPCRP1,0453-0000,DEMO STRUCT - TRACK BUILDING,N,R,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,500000,0,0,500000,0,500000,50000,0,N,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,NA,0,0,0,0,LS,0,0,0,0,
Y,IPCRP1-0453-1010-L,IPCRP1,IPCRP1,0453-1010,Asbestos Rem at Tennis Building,N,L,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HR,1,1,0,1,LS,0,0,0,0,
Y,IPCRP1-0453-1010-S,IPCRP1,IPCRP1,0453-1010,Asbestos Rem at Tennis Building,N,S,,NR,A,14850,9850,9850,9850,9850,100,0,0,0,0,Y,9850,Y,5000,0,0,14850,0,0,9850,Y,5000,0,0,14850,0,0,0,0,0,N,0,0,-9850,0,0,9850,0,0,0,0,0,0,-9850,0,0,9850,9850,0,0,0,0,0,0,,0,3,0.34,3.34,NA,1,1,0,1,LS,9850,0,9850,0,"PAL ENVIRONMENTAL @$8,900.00"
Y,IPCRP1-0454-0000-L,IPCRP1,IPCRP1,0454-0000,DEMO EXIST ROCK FILLED TIMB CRIB ON GRAVITY WALL,N,L,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HR,0,0,0,0,CY,0,0,0,0,
Y,IPCRP1-0454-0000-R,IPCRP1,IPCRP1,0454-0000,DEMO EXIST ROCK FILLED TIMB CRIB ON GRAVITY WALL,N,R,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,3889000,0,0,3889000,0,3889000,0,0,N,3889000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3889000,0,0,0,0,0,0,0,0,NA,0,0,0,0,CY,0,0,0,0,
Y,IPCRP1-0454-1000-L,IPCRP1,IPCRP1,0454-1000,Demo Ex Rock Filled Timb Crib On Gravity Wall,N,L,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HR,3889,0,3889,3889,CY,0,0,0,0,
Y,IPCRP1-0454-1000-S,IPCRP1,IPCRP1,0454-1000,Demo Ex Rock Filled Timb Crib On Gravity Wall,N,S,,NR,A,3695495.8,0,0,0,0,0,0,0,0,3695495.8,N,3695495.8,N,0,0,0,3695495.8,0,0,3695495.8,N,0,0,0,3695495.8,0,0,0,0,0,N,0,0,-3695495.8,0,0,3695495.8,0,0,0,0,0,0,-3695495.8,0,0,3695495.8,3695495.8,0,0,0,0,0,0,,0,0,0,0,NA,3889,0,3889,3889,CY,0,0,0,3695495.8,
Y,IPCRP1-0454-1010-L,IPCRP1,IPCRP1,0454-1010,Utility Support for Relocations,N,L,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HR,1,0,1,1,LS,0,0,0,0,
Y,IPCRP1-0454-1010-S,IPCRP1,IPCRP1,0454-1010,Utility Support for Relocations,N,S,,NR,A,30000,0,0,0,0,0,0,0,0,30000,N,30000,N,0,0,0,30000,0,0,30000,N,0,0,0,30000,0,0,0,0,0,N,0,0,-30000,0,0,30000,0,0,0,0,0,0,-30000,0,0,30000,30000,0,0,0,0,0,0,,0,0,0,0,NA,1,0,1,1,LS,0,0,0,30000,
Y,IPCRP1-0455-0000-L,IPCRP1,IPCRP1,0455-0000,REM EXIST TIMBER PILE,N,L,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HR,0,0,0,0,CY,0,0,0,0,
Y,IPCRP1-0455-0000-R,IPCRP1,IPCRP1,0455-0000,REM EXIST TIMBER PILE,N,R,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,1510500,0,0,1510500,0,1510500,354500,0,N,1510500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1510500,0,0,0,0,0,0,0,0,NA,0,0,0,0,CY,0,0,0,0,
Y,IPCRP1-0455-1000-E,IPCRP1,IPCRP1,0455-1000,Rem Exist Timber Pile (Civil),N,E,,NR,P,166100,0,0,0,0,0,0,0,0,0,Y,0,Y,166100,0,0,166100,0,0,0,Y,166100,0,0,166100,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,NA,1510,709,801,1510,EA,0,0,0,0,
Y,IPCRP1-0455-1000-L,IPCRP1,IPCRP1,0455-1000,Rem Exist Timber Pile (Civil),N,L,,NR,P,610095.87,167911.33,167911.33,167911.33,167911.33,38.38751273,0,0,0,269500,Y,437411.33,Y,172684.54,0,0,610095.87,0,0,437411.33,Y,172684.54,0,0,610095.87,0,0,0,0,0,N,0,0,-437411.33,0,0,437411.33,0,0,0,0,0,0,-437411.33,0,0,437411.33,437411.33,0,0,0,5436,0,3502,3502,5436,1346,2156,3502,HR,1510,709,801,1510,EA,0,0,0,269500,"As of 11/30/2025, DDC has paid 630ea. Trevcon has completed 49ea, leaving balance self performed by IPC = 581ea."
Y,IPCRP1-0455-1000-S,IPCRP1,IPCRP1,0455-1000,Rem Exist Timber Pile (Civil),N,S,,UNIT,A,0,5150.63,5150.63,5150.63,5150.63,100,0,0,0,0,N,5150.63,N,-5150.63,0,0,0,0,0,5150.63,N,-5150.63,0,0,0,0,0,0,0,0,N,0,0,-5150.63,0,0,5150.63,0,0,0,0,0,0,-5150.63,0,0,5150.63,5150.63,0,0,0,0,0,41.5,41.5,0,41.5,0,41.5,NA,1510,709,801,1510,EA,5150.63,0,5150.63,0,
Y,IPCRP1-0455-1010-L,IPCRP1,IPCRP1,0455-1010,Rem Exist Timber Pile (Marine),N,L,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HR,1511,0,1446,1446,EA,0,0,0,0,
Y,IPCRP1-0455-1010-S,IPCRP1,IPCRP1,0455-1010,Rem Exist Timber Pile (Marine),N,S,,NR,P,679950,0,0,0,0,0,0,0,0,650700,Y,650700,Y,29250,0,0,679950,0,0,650700,Y,29250,0,0,679950,0,0,0,0,0,N,0,0,-650700,0,0,650700,0,0,0,0,0,0,-650700,0,0,650700,650700,0,0,0,0,0,0,,0,0,0,0,NA,1511,0,1446,1446,EA,0,0,0,650700,"IPC Budget $450/ea.   Trevcon = $3,920/ea.   Try to minimize what Trevcon has to remove.    Moved 65ea ($29,250) to cc 0446-1010 Marine Demo sub (Trevcon)."
Y,IPCRP1-0456-0000-L,IPCRP1,IPCRP1,0456-0000,REM MISCELLANEOUS UTILITY,N,L,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HR,0,0,0,0,EA,0,0,0,0,
